KODS,TIPS_CD,STATUSS,APSTIPR,APST_PAK,VKUR_CD,VKUR_TIPS,NOSAUKUMS,SORT_NOS,ATRIB,PNOD_CD,DAT_SAK,DAT_MOD,DAT_BEIG,FOR_BUILD,PLAN_ADR,STD,KOORD_X,KOORD_Y,DD_N,DD_E
102607881,108,EKS,Y,252.0,100325983,107,11,0011,LV-2015,100034794.0,2001.01.25,2012.03.12,,N,N,"Ormaņu iela 11, Jūrmala, LV-2015",313594.827,488844.552,56.965808,23.816533
102607898,108,EKS,Y,254.0,100325991,107,13,0013,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Oskara Kalpaka prospekts 13, Jūrmala, LV-2010",315844.266,492631.799,56.986092,23.878754
102607904,108,EKS,Y,254.0,100326060,107,16,0016,LV-2011,100037734.0,2001.01.25,2003.01.10,,N,N,"Pārslas iela 16, Jūrmala, LV-2011",312038.457,477994.71,56.951438,23.63823
102607912,108,EKS,Y,254.0,100326060,107,2,0002,LV-2011,100037734.0,2001.01.25,2003.01.10,,N,N,"Pārslas iela 2, Jūrmala, LV-2011",312095.369,477757.467,56.951938,23.634325
102607920,108,EKS,Y,254.0,100326173,107,4,0004,LV-2011,100037734.0,2001.01.25,2003.01.10,,N,N,"Pētera Beltes iela 4, Jūrmala, LV-2011",312316.212,477918.956,56.953929,23.636961
102607937,108,EKS,Y,252.0,100326198,107,5,0005,LV-2008,100035056.0,2001.01.25,2017.06.19,,N,N,"Peldu iela 5, Jūrmala, LV-2008",313375.956,483331.171,56.963676,23.725873
102607945,108,EKS,Y,254.0,100326245,107,37A,0037A,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Piekrastes iela 37A, Jūrmala, LV-2008",310805.373,481095.593,56.940498,23.689301
102607953,108,EKS,Y,254.0,100326253,107,17,0017,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Piestātnes iela 17, Jūrmala, LV-2015",314801.889,489517.497,56.976668,23.82755
102607961,108,EKS,Y,252.0,100326333,107,3 k-3,0003 k-0003,LV-2015,100034794.0,2001.01.25,2012.06.28,,N,N,"Promenādes iela 3 k-3, Jūrmala, LV-2015",313723.75,489489.383,56.966981,23.827133
102607978,108,EKS,Y,252.0,100326358,107,5,0005,LV-2012,100033952.0,2001.01.25,2012.03.28,,N,N,"Puškina iela 5, Jūrmala, LV-2012",311517.913,468910.276,56.946241,23.488951
102607986,108,EKS,Y,254.0,100326374,107,4,0004,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Pulkveža Brieža iela 4, Jūrmala, LV-2015",312986.946,485360.663,56.96025,23.759271
102607994,108,EKS,Y,254.0,100326374,107,58,0058,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Pulkveža Brieža iela 58, Jūrmala, LV-2008",312873.029,483849.785,56.959176,23.734434
102608006,108,EKS,Y,252.0,100326462,107,3,0003,LV-2011,100037734.0,2001.01.25,2012.04.27,,N,N,"Raiņa iela 3, Jūrmala, LV-2011",311046.646,476816.814,56.942471,23.618957
102608014,108,EKS,Y,254.0,100326462,107,39,0039,LV-2011,100037734.0,2001.01.25,2003.01.10,,N,N,"Raiņa iela 39, Jūrmala, LV-2011",311870.38,476458.494,56.949852,23.612991
102608022,108,EKS,Y,254.0,100326462,107,52,0052,LV-2011,100037734.0,2001.01.25,2003.01.10,,N,N,"Raiņa iela 52, Jūrmala, LV-2011",311922.451,476472.669,56.950321,23.613219
102608030,108,EKS,Y,252.0,100326542,107,22 k-4,0022 k-0004,LV-2010,100031112.0,2001.01.25,2011.10.05,,N,N,"Rēzeknes pulka iela 22 k-4, Jūrmala, LV-2010",315095.48,491645.221,56.979348,23.862544
102608047,108,EKS,Y,254.0,100326614,107,45,0045,LV-2012,100033952.0,2001.01.25,2003.01.10,,N,N,"Robežu iela 45, Jūrmala, LV-2012",311901.938,468517.856,56.949664,23.482453
102608055,108,EKS,Y,252.0,100326776,107,10,0010,LV-2010,100031112.0,2001.01.25,2011.10.05,,N,N,"Saldus iela 10, Jūrmala, LV-2010",314977.553,491662.215,56.978289,23.862828
102608063,108,EKS,Y,254.0,100326903,107,26,0026,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Silu iela 26, Jūrmala, LV-2008",312507.548,482256.09,56.955835,23.708254
102608071,108,EKS,Y,252.0,100326911,107,2,0002,LV-2008,100035056.0,2001.01.25,2012.04.03,,N,N,"Skautu iela 2, Jūrmala, LV-2008",312945.381,479545.779,56.959656,23.663656
102608096,108,EKS,Y,252.0,100327013,107,47,0047,LV-2015,100034794.0,2001.01.25,2012.04.27,,N,N,"Slokas iela 47, Jūrmala, LV-2015",313207.418,486187.332,56.962256,23.772853
102608110,108,EKS,Y,254.0,100327070,107,2,0002,LV-2016,100033462.0,2001.01.25,2003.01.10,,N,N,"Sputņika iela 2, Jūrmala, LV-2016",313507.6,475873.113,56.96453,23.603212
102608127,108,EKS,Y,254.0,100327167,107,8,0008,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Straumes iela 8, Jūrmala, LV-2015",313908.855,488370.891,56.968618,23.808728
102608135,108,EKS,Y,254.0,100327191,107,1,0001,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Strēlnieku prospekts 1, Jūrmala, LV-2015",313785.452,486008.35,56.967444,23.769877
102608143,108,EKS,Y,252.0,100327230,107,7A,0007A,LV-2008,100035056.0,2001.01.25,2006.10.31,,N,N,"Sūnu iela 7A, Jūrmala, LV-2008",312856.663,482103.202,56.958965,23.705716
102608151,108,EKS,Y,254.0,100327368,107,18,0018,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Teātra iela 18, Jūrmala, LV-2015",314395.696,488122.01,56.972985,23.804612
102608168,108,EKS,Y,254.0,100327415,107,1,0001,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Tirgoņu iela 1, Jūrmala, LV-2015",314755.159,487737.482,56.976204,23.798269
102608176,108,EKS,Y,252.0,100327415,107,23,0023,LV-2015,100034794.0,2001.01.25,2013.05.09,,N,N,"Tirgoņu iela 23, Jūrmala, LV-2015",314316.824,487869.743,56.97227,23.800466
102608184,108,EKS,Y,253.0,100327480,107,8,0008,LV-2012,100033952.0,2001.01.25,2009.07.03,,N,N,"Tukuma iela 8, Jūrmala, LV-2012",310917.219,468943.204,56.940847,23.489566
102608192,108,EKS,Y,252.0,100327497,107,106,0106,LV-2015,100034794.0,2001.01.25,2009.11.16,,N,N,"Turaidas iela 106, Jūrmala, LV-2015",313233.466,488971.413,56.962565,23.818635
102608207,108,EKS,Y,254.0,100327497,107,2,0002,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Turaidas iela 2, Jūrmala, LV-2015",314941.326,488516.633,56.977896,23.811079
102608215,108,EKS,Y,254.0,100327497,107,84,0084,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Turaidas iela 84, Jūrmala, LV-2015",313559.015,488920.05,56.965488,23.817776
102608223,108,EKS,Y,254.0,100327497,107,94,0094,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Turaidas iela 94, Jūrmala, LV-2015",313419.239,488914.124,56.964232,23.817685
102608231,108,EKS,Y,254.0,100327552,107,50,0050,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Upes iela 50, Jūrmala, LV-2008",312577.689,483502.25,56.956511,23.728739
102608248,108,EKS,Y,252.0,100327560,107,16,0016,LV-2010,100031112.0,2001.01.25,2023.01.31,,N,N,"Upmalas iela 16, Jūrmala, LV-2010",314735.95,493627.684,56.97615,23.895169
102608256,108,EKS,Y,254.0,100327673,107,36,0036,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Valtera prospekts 36, Jūrmala, LV-2008",311507.307,481448.036,56.946818,23.695041
102608264,108,EKS,Y,252.0,100327673,107,44,0044,LV-2008,100035056.0,2001.01.25,2004.01.20,,N,N,"Valtera prospekts 44, Jūrmala, LV-2008",311251.187,481396.474,56.944515,23.694213
102608272,108,EKS,Y,252.0,100327745,107,57,0057,LV-2008,100035056.0,2001.01.25,2012.10.30,,N,N,"Vasaras iela 57, Jūrmala, LV-2008",312420.969,481943.653,56.955045,23.703123
102608280,108,EKS,Y,254.0,100327745,107,9,0009,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Vasaras iela 9, Jūrmala, LV-2008",312633.633,483287.641,56.957006,23.725206
102608297,108,EKS,Y,254.0,100327866,107,48,0048,LV-2011,100037734.0,2001.01.25,2003.01.10,,N,N,"Ventspils šoseja 48, Jūrmala, LV-2011",311185.609,476230.514,56.943689,23.609308
102608303,108,EKS,Y,252.0,100327866,107,60,0060,LV-2011,100037734.0,2001.01.25,2011.11.03,,N,N,"Ventspils šoseja 60, Jūrmala, LV-2011",310982.798,475987.876,56.941855,23.605339
102608311,108,EKS,Y,252.0,100327913,107,22 k-1,0022 k-0001,LV-2010,100031112.0,2001.01.25,2013.02.07,,N,N,"Vienības prospekts 22 k-1, Jūrmala, LV-2010",315143.757,491381.685,56.979777,23.858207
102608328,108,EKS,Y,254.0,100327921,107,48,0048,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Viestura iela 48, Jūrmala, LV-2010",315074.077,491907.874,56.979161,23.866866
102608336,108,EKS,Y,254.0,100327921,107,51,0051,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Viestura iela 51, Jūrmala, LV-2010",315063.441,491867.779,56.979064,23.866207
102608344,108,EKS,Y,254.0,100327970,107,63A,0063A,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Viktorijas iela 63A, Jūrmala, LV-2015",313844.23,488758.473,56.968047,23.815106
102608352,108,EKS,Y,252.0,100328031,107,4,0004,LV-2011,100037734.0,2001.01.25,2024.12.04,,N,N,"Zaļā iela 4, Jūrmala, LV-2011",311571.084,478617.445,56.947268,23.648508
102608360,108,EKS,Y,254.0,100328080,107,3,0003,LV-2011,100037734.0,2001.01.25,2003.01.10,,N,N,"Zaubes iela 3, Jūrmala, LV-2011",311779.451,477231.377,56.949074,23.625705
102608377,108,EKS,Y,252.0,100328097,107,82,0082,LV-2008,100035056.0,2001.12.19,2012.10.09,,N,N,"Zemeņu iela 82, Jūrmala, LV-2008",312521.748,481620.959,56.955938,23.69781
102608385,108,EKS,Y,254.0,100328097,107,91A,0091A,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Zemeņu iela 91A, Jūrmala, LV-2008",312552.148,481556.924,56.956208,23.696755
102608393,108,EKS,Y,254.0,100328216,107,5,0005,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Zvejas iela 5, Jūrmala, LV-2015",313466.315,489687.742,56.964673,23.830406
102608408,108,EKS,Y,254.0,100328240,107,1,0001,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Žubītes iela 1, Jūrmala, LV-2008",313292.341,482703.922,56.962902,23.715563
102629745,108,EKS,Y,252.0,100322383,107,2,0002,LV-2010,100031112.0,2001.01.25,2016.10.21,,N,N,"20. līnija 2, Jūrmala, LV-2010",316405.437,492752.652,56.991135,23.880726
102629753,108,EKS,Y,254.0,100322777,107,12,0012,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Alfrēda Amtmaņa-Briedīša iela 12, Jūrmala, LV-2008",312108.133,479902.755,56.952151,23.669593
102629761,108,EKS,Y,254.0,100322785,107,2,0002,LV-2011,100037734.0,2001.01.25,2003.01.10,,N,N,"Alfrēda Kalniņa iela 2, Jūrmala, LV-2011",310787.173,480927.622,56.940327,23.686541
102629778,108,EKS,Y,254.0,100322953,107,26,0026,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Asaru prospekts 26, Jūrmala, LV-2008",312828.55,480849.505,56.958662,23.685103
102629786,108,EKS,Y,254.0,100322953,107,33,0033,LV-2008,100035056.0,2001.01.25,2003.01.10,,Y,N,"Asaru prospekts 33, Jūrmala, LV-2008",312867.539,480618.845,56.959003,23.681307
102629794,108,EKS,Y,254.0,100322953,107,47,0047,LV-2008,100035056.0,2001.01.25,2003.01.10,,Y,N,"Asaru prospekts 47, Jūrmala, LV-2008",312823.119,480174.2,56.958585,23.673999
102629800,108,EKS,Y,254.0,100323047,107,13,0013,LV-2008,100035056.0,2001.01.25,2003.01.10,,Y,N,"Aveņu iela 13, Jūrmala, LV-2008",311438.439,481720.613,56.94621,23.699527
102629817,108,EKS,Y,254.0,100323047,107,20,0020,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Aveņu iela 20, Jūrmala, LV-2008",311353.661,481562.213,56.945442,23.69693
102629825,108,EKS,Y,254.0,100323047,107,3,0003,LV-2008,100035056.0,2001.01.25,2003.01.10,,Y,N,"Aveņu iela 3, Jūrmala, LV-2008",311445.273,481963.765,56.946281,23.703523
102629833,108,EKS,Y,254.0,100323135,107,4,0004,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Bārtas iela 4, Jūrmala, LV-2008",313505.25,483910.935,56.964858,23.735399
102629841,108,EKS,Y,254.0,100323143,107,14,0014,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Bauskas iela 14, Jūrmala, LV-2010",315116.025,491499.084,56.97953,23.860139
102629858,108,EKS,Y,252.0,100323231,107,10,0010,LV-2015,100034794.0,2001.01.25,2011.10.05,,N,N,"Blāzmas iela 10, Jūrmala, LV-2015",313892.334,489018.74,56.968485,23.819385
102629866,108,EKS,Y,254.0,100323256,107,2C,0002C,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Braslas iela 2C, Jūrmala, LV-2008",313624.477,484231.254,56.96594,23.74066
102629874,108,EKS,Y,254.0,100323272,107,2,0002,LV-2016,100033462.0,2001.01.25,2003.01.10,,Y,N,"Brekšu iela 2, Jūrmala, LV-2016",313820.102,475875.829,56.967337,23.603227
102629890,108,EKS,Y,254.0,100323344,107,112,0112,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Bulduru prospekts 112, Jūrmala, LV-2010",316180.722,492667.997,56.989115,23.87934
102629905,108,EKS,Y,254.0,100323344,107,73,0073,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Bulduru prospekts 73, Jūrmala, LV-2010",316068.042,492048.11,56.988092,23.869142
102629913,108,EKS,Y,254.0,100323344,107,83,0083,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Bulduru prospekts 83, Jūrmala, LV-2010",316136.838,492339.099,56.988715,23.873928
102629921,108,EKS,Y,254.0,100323473,107,14,0014,LV-2008,100035056.0,2001.01.25,2003.01.10,,Y,N,"Cīruļu iela 14, Jūrmala, LV-2008",311717.316,480610.663,56.94867,23.681261
102629938,108,EKS,Y,254.0,100323473,107,28,0028,LV-2008,100035056.0,2001.01.25,2003.01.10,,Y,N,"Cīruļu iela 28, Jūrmala, LV-2008",311688.507,479990.39,56.948385,23.671067
102629946,108,EKS,Y,254.0,100323545,107,6,0006,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Dārzkopības iela 6, Jūrmala, LV-2010",315031.958,491007.11,56.978766,23.852048
102629954,108,EKS,Y,252.0,100323553,107,21,0021,LV-2008,100035056.0,2001.01.25,2003.05.14,,N,N,"Dārzu iela 21, Jūrmala, LV-2008",313022.297,483154.997,56.960493,23.722999
102629970,108,EKS,Y,254.0,100323586,107,30,0030,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Dāvja iela 30, Jūrmala, LV-2008",312086.482,480650.38,56.951988,23.681885
102629987,108,EKS,Y,252.0,100323586,107,40,0040,LV-2008,100035056.0,2001.01.25,2017.05.13,,N,N,"Dāvja iela 40, Jūrmala, LV-2008",312169.426,480403.519,56.952723,23.677821
102630008,108,EKS,Y,254.0,100323674,107,119,0119,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Dubultu prospekts 119, Jūrmala, LV-2008",313419.522,483695.077,56.96408,23.731855
102630016,108,EKS,Y,254.0,100323674,107,20,0020,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Dubultu prospekts 20, Jūrmala, LV-2015",313803.069,485967.364,56.967601,23.769202
102630024,108,EKS,Y,254.0,100323705,107,5,0005,LV-2012,100033952.0,2001.01.25,2003.01.10,,N,N,"Durbes iela 5, Jūrmala, LV-2012",311679.545,468892.683,56.947691,23.488642
102630032,108,EKS,Y,254.0,100323787,107,39,0039,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Dzintaru prospekts 39, Jūrmala, LV-2015",315266.671,489621.251,56.980845,23.829238
102630040,108,EKS,Y,252.0,100323787,107,49,0049,LV-2015,100034794.0,2001.01.25,2011.09.12,,N,N,"Dzintaru prospekts 49, Jūrmala, LV-2015",315383.384,489853.67,56.981899,23.833057
102630057,108,EKS,Y,252.0,100323801,107,5A,0005A,LV-2011,100037734.0,2001.01.25,2017.09.19,,N,N,"Dzirnavu iela 5A, Jūrmala, LV-2011",311507.698,477487.422,56.946645,23.629938
102630065,108,EKS,Y,252.0,100323801,107,8,0008,LV-2011,100037734.0,2001.01.25,2011.08.05,,N,N,"Dzirnavu iela 8, Jūrmala, LV-2011",311390.097,477501.693,56.94559,23.630183
102630073,108,EKS,Y,252.0,100323834,107,5,0005,LV-2011,100037734.0,2001.01.25,2025.02.04,,Y,N,"Eduarda Veidenbauma iela 5, Jūrmala, LV-2011",311628.858,478768.655,56.947794,23.650988
102630081,108,EKS,Y,252.0,100323834,107,11,0011,LV-2011,100037734.0,2001.01.25,2022.08.16,,Y,N,"Eduarda Veidenbauma iela 11, Jūrmala, LV-2011",311851.218,478831.853,56.949795,23.652009
102630098,108,EKS,Y,254.0,100323930,107,3A,0003A,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Ernesta iela 3A, Jūrmala, LV-2008",312551.638,481342.236,56.956195,23.693225
102630104,108,EKS,Y,254.0,100324098,107,17,0017,LV-2016,100033462.0,2001.01.25,2003.01.10,,Y,N,"Glūdas iela 17, Jūrmala, LV-2016",313529.45,476326.854,56.96475,23.610672
102630112,108,EKS,Y,252.0,100324112,107,13,0013,LV-2008,100035056.0,2001.01.25,2010.12.15,,N,N,"Grāvju iela 13, Jūrmala, LV-2008",312909.295,482914.001,56.959469,23.719044
102630120,108,EKS,Y,252.0,100324161,107,75,0075,LV-2008,100035056.0,2001.01.25,2019.10.09,,N,N,"Gulbju iela 75, Jūrmala, LV-2008",311346.772,479316.743,56.945285,23.660021
102630137,108,EKS,Y,254.0,100324161,107,9,0009,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Gulbju iela 9, Jūrmala, LV-2008",311299.619,481921.559,56.944971,23.70284
102630145,108,EKS,Y,254.0,100324274,107,2,0002,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Ikšķiles iela 2, Jūrmala, LV-2015",314740.602,488671.736,56.976097,23.813639
102630153,108,EKS,Y,252.0,100324434,107,3,0003,LV-2015,100034794.0,2001.01.25,2011.12.01,,N,N,"Jaunā iela 3, Jūrmala, LV-2015",314665.483,488210.304,56.975411,23.806052
102630161,108,EKS,Y,254.0,100324506,107,14,0014,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Jelgavas iela 14, Jūrmala, LV-2010",315230.932,491346.678,56.98056,23.857628
102630178,108,EKS,Y,254.0,100324506,107,5,0005,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Jelgavas iela 5, Jūrmala, LV-2010",315178.93,491049.435,56.980087,23.852739
102630186,108,EKS,Y,252.0,100324514,107,10,0010,LV-2015,100034794.0,2001.01.25,2011.11.29,,N,N,"Jomas iela 10, Jūrmala, LV-2015",314315.95,487322.821,56.972247,23.79147
102630194,108,EKS,Y,252.0,100324547,107,32,0032,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Jūras iela 32, Jūrmala, LV-2015",314660.49,487965.1,56.975359,23.802018
102630200,108,EKS,Y,254.0,100324547,107,40,0040,LV-2015,100034794.0,2001.01.25,2017.10.25,,Y,N,"Jūras iela 40, Jūrmala, LV-2015",314703.434,488109.777,56.975749,23.804396
102630217,108,EKS,Y,254.0,100324547,107,51,0051,LV-2015,100034794.0,2001.01.25,2003.01.10,,Y,N,"Jūras iela 51, Jūrmala, LV-2015",314829.263,488242.913,56.976883,23.806581
102630225,108,EKS,Y,254.0,100324610,107,45A,0045A,LV-2008,100035056.0,2001.01.25,2003.01.10,,Y,N,"Kalēju iela 45A, Jūrmala, LV-2008",312255.922,483410.365,56.953617,23.727249
102630233,108,EKS,Y,252.0,100324610,107,52,0052,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Kalēju iela 52, Jūrmala, LV-2008",312341.496,483342.078,56.954383,23.726121
102630241,108,EKS,Y,252.0,100324715,107,101,0101,LV-2008,100035056.0,2001.01.25,2003.05.14,,N,N,"Kāpu iela 101, Jūrmala, LV-2008",313185.084,480998.502,56.961872,23.687526
102630258,108,EKS,Y,254.0,100324715,107,115,0115,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Kāpu iela 115, Jūrmala, LV-2008",313173.763,480656.459,56.961756,23.681902
102630266,108,EKS,Y,254.0,100324748,107,11,0011,LV-2012,100033952.0,2001.01.25,2003.01.10,,N,N,"Karogu iela 11, Jūrmala, LV-2012",311729.853,468762.84,56.948135,23.486501
102630282,108,EKS,Y,254.0,100324756,107,23,0023,LV-2011,100037734.0,2001.01.25,2003.01.10,,N,N,"Kārsas iela 23, Jūrmala, LV-2011",311023.928,476432.273,56.942247,23.612639
102630290,108,EKS,Y,252.0,100324877,107,3A,0003A,LV-2012,100033952.0,2001.01.25,2022.07.08,,N,N,"Kolkas iela 3A, Jūrmala, LV-2012",314735.152,472968.084,56.975397,23.555306
102630305,108,EKS,Y,254.0,100324885,107,21A,0021A,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Konkordijas iela 21A, Jūrmala, LV-2015",314429.846,488347.032,56.973297,23.808312
102630321,108,EKS,Y,254.0,100324924,107,4A,0004A,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Krišjāņa Barona iela 4A, Jūrmala, LV-2010",315353.782,490208.194,56.981641,23.838892
102630338,108,EKS,Y,254.0,100324932,107,4,0004,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Krišjāņa Valdemāra iela 4, Jūrmala, LV-2015",313228.248,485600.169,56.962425,23.763196
102630346,108,EKS,Y,252.0,100325114,107,8,0008,LV-2008,100035056.0,2001.01.25,2018.09.07,,N,N,"Laimdotas iela 8, Jūrmala, LV-2008",312558.509,479836.154,56.956194,23.668462
102630354,108,EKS,Y,254.0,100325130,107,24,0024,LV-2011,100037734.0,2001.01.25,2003.01.10,,Y,N,"Lapotnes iela 24, Jūrmala, LV-2011",311751.711,475907.613,56.948758,23.603947
102630362,108,EKS,Y,254.0,100325147,107,13,0013,LV-2011,100037734.0,2001.01.25,2003.01.10,,Y,N,"Lapsu iela 13, Jūrmala, LV-2011",311619.518,479246.993,56.947732,23.658852
102630370,108,EKS,Y,254.0,100325251,107,12A,0012A,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Liedaga iela 12A, Jūrmala, LV-2015",314047.232,486123.793,56.969799,23.771762
102630387,108,EKS,Y,254.0,100325268,107,16,0016,LV-2010,100031112.0,2001.01.25,2007.11.05,,N,N,"Lielais prospekts 16, Jūrmala, LV-2010",314515.397,493665.99,56.974169,23.895805
102630395,108,EKS,Y,254.0,100325284,107,17,0017,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Lienes iela 17, Jūrmala, LV-2015",314187.285,487984.763,56.971109,23.802364
102630401,108,EKS,Y,254.0,100325284,107,26,0026,LV-2015,100034794.0,2001.01.25,2003.01.10,,N,N,"Lienes iela 26, Jūrmala, LV-2015",314276.366,488432.433,56.971921,23.809724
102630418,108,EKS,Y,254.0,100325493,107,4,0004,LV-2010,100031112.0,2001.01.25,2007.11.05,,N,N,"Mārupes iela 4, Jūrmala, LV-2010",314517.996,493313.321,56.974188,23.890003
102630426,108,EKS,Y,254.0,100325637,107,9,0009,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Medņu iela 9, Jūrmala, LV-2008",312050.911,481149.056,56.951689,23.690086
102630434,108,EKS,Y,254.0,100325661,107,11,0011,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Melitas iela 11, Jūrmala, LV-2008",312281.886,480705.056,56.953746,23.682769
102630442,108,EKS,Y,254.0,100325661,107,9,0009,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Melitas iela 9, Jūrmala, LV-2008",312309.591,480712.61,56.953995,23.682892
102630450,108,EKS,Y,254.0,100325700,107,125,0125,LV-2010,100031112.0,2001.01.25,2003.01.10,,Y,N,"Meža prospekts 125, Jūrmala, LV-2010",316387.817,493318.915,56.990985,23.890046
102630467,108,EKS,Y,254.0,100325700,107,147,0147,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Meža prospekts 147, Jūrmala, LV-2010",316612.736,493862.749,56.993013,23.898991
102630475,108,EKS,Y,254.0,100325741,107,14A,0014A,LV-2008,100035056.0,2001.01.25,2003.01.10,,N,N,"Mežsargu iela 14A, Jūrmala, LV-2008",312943.265,482443.591,56.959756,23.711307
102630483,108,EKS,Y,254.0,100325790,107,21,0021,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Muižas iela 21, Jūrmala, LV-2010",314850.418,491308.005,56.977141,23.857004
102630491,108,EKS,Y,254.0,100325790,107,6,0006,LV-2010,100031112.0,2001.01.25,2003.01.10,,N,N,"Muižas iela 6, Jūrmala, LV-2010",315148.611,491101.996,56.979815,23.853605
102630506,108,EKS,Y,254.0,100325942,107,11,0011,LV-2010,100031112.0,2001.01.25,2007.11.05,,N,N,"Olaines iela 11, Jūrmala, LV-2010",314322.13,493592.918,56.972432,23.894608
102630514,108,EKS,Y,254.0,100326044,107,6,0006,LV-2011,100037734.0,2001.01.25,2003.01.10,,N,N,"Papardes iela 6, Jūrmala, LV-2011",311833.674,476926.65,56.949546,23.620691
102630522,108,EKS,Y,254.0,100326060,107,18,0018,LV-2011,100037734.0,2001.01.25,2003.01.10,,N,N,"Pārslas iela 18, Jūrmala, LV-2011",312030.483,478022.786,56.951368,23.638693
